Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Germany,Business Confidence,2012-02-29T00:00:00,99.3,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2012-03-31T00:00:00,99.5,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2012-04-30T00:00:00,100.1,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2012-05-31T00:00:00,99,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2012-06-30T00:00:00,96.9,Monthly,GRIFPBUS,2023-07-25T08:10:00
Germany,Business Confidence,2012-07-31T00:00:00,95.6,Monthly,GRIFPBUS,2023-08-25T09:11:00
Germany,Business Confidence,2012-08-31T00:00:00,95.1,Monthly,GRIFPBUS,2023-06-26T08:30:00
Germany,Business Confidence,2012-09-30T00:00:00,94.8,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2012-10-31T00:00:00,94.7,Monthly,GRIFPBUS,2023-02-22T11:37:00
Germany,Business Confidence,2012-11-30T00:00:00,94,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2012-12-31T00:00:00,95.4,Monthly,GRIFPBUS,2023-07-25T08:10:00
Germany,Business Confidence,2013-01-31T00:00:00,96.4,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2013-02-28T00:00:00,97.3,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2013-03-31T00:00:00,97.6,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2013-04-30T00:00:00,96,Monthly,GRIFPBUS,2023-06-26T08:30:00
Germany,Business Confidence,2013-05-31T00:00:00,97.2,Monthly,GRIFPBUS,2023-08-25T09:11:00
Germany,Business Confidence,2013-06-30T00:00:00,96.6,Monthly,GRIFPBUS,2024-01-25T09:07:00
Germany,Business Confidence,2013-07-31T00:00:00,98,Monthly,GRIFPBUS,2023-08-25T09:11:00
Germany,Business Confidence,2013-08-31T00:00:00,98.7,Monthly,GRIFPBUS,2023-06-26T08:30:00
Germany,Business Confidence,2013-09-30T00:00:00,98.9,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2013-10-31T00:00:00,98.9,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2013-11-30T00:00:00,99.5,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2013-12-31T00:00:00,100.3,Monthly,GRIFPBUS,2024-01-25T09:07:00
Germany,Business Confidence,2014-01-31T00:00:00,101.4,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2014-02-28T00:00:00,101.3,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2014-03-31T00:00:00,101.2,Monthly,GRIFPBUS,2023-09-25T08:45:00
Germany,Business Confidence,2014-04-30T00:00:00,102.1,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2014-05-31T00:00:00,100.2,Monthly,GRIFPBUS,2023-07-25T08:10:00
Germany,Business Confidence,2014-06-30T00:00:00,99.8,Monthly,GRIFPBUS,2023-07-25T08:10:00
Germany,Business Confidence,2014-07-31T00:00:00,99.5,Monthly,GRIFPBUS,2023-08-25T09:11:00
Germany,Business Confidence,2014-08-31T00:00:00,98.3,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2014-09-30T00:00:00,97.7,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2014-10-31T00:00:00,96.3,Monthly,GRIFPBUS,2023-06-26T08:30:00
Germany,Business Confidence,2014-11-30T00:00:00,95.9,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2014-12-31T00:00:00,98.2,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2015-01-31T00:00:00,98.8,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2015-02-28T00:00:00,98.8,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2015-03-31T00:00:00,99.1,Monthly,GRIFPBUS,2023-09-25T08:45:00
Germany,Business Confidence,2015-04-30T00:00:00,100.2,Monthly,GRIFPBUS,2023-09-25T08:45:00
Germany,Business Confidence,2015-05-31T00:00:00,100.5,Monthly,GRIFPBUS,2023-07-25T08:10:00
Germany,Business Confidence,2015-06-30T00:00:00,100.2,Monthly,GRIFPBUS,2023-07-25T08:10:00
Germany,Business Confidence,2015-07-31T00:00:00,99.7,Monthly,GRIFPBUS,2023-08-25T09:11:00
Germany,Business Confidence,2015-08-31T00:00:00,100.6,Monthly,GRIFPBUS,2023-07-25T08:10:00
Germany,Business Confidence,2015-09-30T00:00:00,100.1,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2015-10-31T00:00:00,100.6,Monthly,GRIFPBUS,2023-06-26T08:30:00
Germany,Business Confidence,2015-11-30T00:00:00,100.9,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2015-12-31T00:00:00,100.6,Monthly,GRIFPBUS,2023-06-26T08:30:00
Germany,Business Confidence,2016-01-31T00:00:00,99.7,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2016-02-29T00:00:00,98.7,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2016-03-31T00:00:00,99.1,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2016-04-30T00:00:00,100.2,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2016-05-31T00:00:00,99.9,Monthly,GRIFPBUS,2023-07-25T08:10:00
Germany,Business Confidence,2016-06-30T00:00:00,100.1,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2016-07-31T00:00:00,100,Monthly,GRIFPBUS,2023-08-25T09:11:00
Germany,Business Confidence,2016-08-31T00:00:00,99.7,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2016-09-30T00:00:00,100.8,Monthly,GRIFPBUS,2023-08-25T09:11:00
Germany,Business Confidence,2016-10-31T00:00:00,101.3,Monthly,GRIFPBUS,2023-07-25T08:10:00
Germany,Business Confidence,2016-11-30T00:00:00,101.6,Monthly,GRIFPBUS,2023-08-25T09:11:00
Germany,Business Confidence,2016-12-31T00:00:00,100.9,Monthly,GRIFPBUS,2023-09-25T08:45:00
Germany,Business Confidence,2017-01-31T00:00:00,101.2,Monthly,GRIFPBUS,2023-06-26T08:30:00
Germany,Business Confidence,2017-02-28T00:00:00,101.2,Monthly,GRIFPBUS,2024-01-25T09:07:00
Germany,Business Confidence,2017-03-31T00:00:00,101.9,Monthly,GRIFPBUS,2023-09-25T08:45:00
Germany,Business Confidence,2017-04-30T00:00:00,103.7,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2017-05-31T00:00:00,102.8,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2017-06-30T00:00:00,102.8,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2017-07-31T00:00:00,103.8,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2017-08-31T00:00:00,103.7,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2017-09-30T00:00:00,103.8,Monthly,GRIFPBUS,2023-07-25T08:10:00
Germany,Business Confidence,2017-10-31T00:00:00,104.3,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2017-11-30T00:00:00,104.9,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2017-12-31T00:00:00,104.6,Monthly,GRIFPBUS,2023-08-25T09:11:00
Germany,Business Confidence,2018-01-31T00:00:00,104.9,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2018-02-28T00:00:00,103.9,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2018-03-31T00:00:00,103.9,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2018-04-30T00:00:00,103.6,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2018-05-31T00:00:00,103,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2018-06-30T00:00:00,101.8,Monthly,GRIFPBUS,2023-09-25T08:45:00
Germany,Business Confidence,2018-07-31T00:00:00,101.7,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2018-08-31T00:00:00,103.8,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2018-09-30T00:00:00,103.7,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2018-10-31T00:00:00,102.9,Monthly,GRIFPBUS,2023-08-25T09:11:00
Germany,Business Confidence,2018-11-30T00:00:00,102.3,Monthly,GRIFPBUS,2023-09-25T08:45:00
Germany,Business Confidence,2018-12-31T00:00:00,101,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2019-01-31T00:00:00,99.4,Monthly,GRIFPBUS,2023-09-25T08:45:00
Germany,Business Confidence,2019-02-28T00:00:00,98.5,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2019-03-31T00:00:00,99.9,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2019-04-30T00:00:00,100.8,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2019-05-31T00:00:00,98.5,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2019-06-30T00:00:00,97,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2019-07-31T00:00:00,95.6,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2019-08-31T00:00:00,94.1,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2019-09-30T00:00:00,94.8,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2019-10-31T00:00:00,95,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2019-11-30T00:00:00,95.2,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2019-12-31T00:00:00,96.3,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2020-01-31T00:00:00,95.8,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2020-02-29T00:00:00,95.8,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2020-03-31T00:00:00,86.3,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2020-04-30T00:00:00,75.2,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2020-05-31T00:00:00,79.8,Monthly,GRIFPBUS,2024-01-25T09:07:00
Germany,Business Confidence,2020-06-30T00:00:00,85.6,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2020-07-31T00:00:00,89.5,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2020-08-31T00:00:00,92.1,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2020-09-30T00:00:00,93.4,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2020-10-31T00:00:00,92.9,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2020-11-30T00:00:00,91.6,Monthly,GRIFPBUS,2023-09-25T08:45:00
Germany,Business Confidence,2020-12-31T00:00:00,92.9,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2021-01-31T00:00:00,90.4,Monthly,GRIFPBUS,2023-09-25T08:45:00
Germany,Business Confidence,2021-02-28T00:00:00,92.6,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2021-03-31T00:00:00,96.2,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2021-04-30T00:00:00,96.2,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2021-05-31T00:00:00,98.6,Monthly,GRIFPBUS,2024-01-25T09:07:00
Germany,Business Confidence,2021-06-30T00:00:00,101.2,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2021-07-31T00:00:00,100.8,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2021-08-31T00:00:00,100.2,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2021-09-30T00:00:00,99.9,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2021-10-31T00:00:00,98.8,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2021-11-30T00:00:00,97.1,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2021-12-31T00:00:00,94.9,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2022-01-31T00:00:00,95.8,Monthly,GRIFPBUS,2023-09-25T08:45:00
Germany,Business Confidence,2022-02-28T00:00:00,98.4,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2022-03-31T00:00:00,90.1,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2022-04-30T00:00:00,91.5,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2022-05-31T00:00:00,92.7,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2022-06-30T00:00:00,92.4,Monthly,GRIFPBUS,2023-09-25T08:45:00
Germany,Business Confidence,2022-07-31T00:00:00,88.8,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2022-08-31T00:00:00,89.3,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2022-09-30T00:00:00,85.5,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2022-10-31T00:00:00,85.3,Monthly,GRIFPBUS,2023-09-25T08:45:00
Germany,Business Confidence,2022-11-30T00:00:00,86.7,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2022-12-31T00:00:00,88.7,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2023-01-31T00:00:00,90,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2023-02-28T00:00:00,90.9,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2023-03-31T00:00:00,92.8,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2023-04-30T00:00:00,93.2,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2023-05-31T00:00:00,91.4,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2023-06-30T00:00:00,88.6,Monthly,GRIFPBUS,2024-06-24T08:37:00
Germany,Business Confidence,2023-07-31T00:00:00,87.4,Monthly,GRIFPBUS,2024-07-25T08:53:00
Germany,Business Confidence,2023-08-31T00:00:00,85.9,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2023-09-30T00:00:00,86,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2023-10-31T00:00:00,86.9,Monthly,GRIFPBUS,2024-06-24T08:37:00
Germany,Business Confidence,2023-11-30T00:00:00,87.2,Monthly,GRIFPBUS,2024-05-27T09:08:00
Germany,Business Confidence,2023-12-31T00:00:00,86.4,Monthly,GRIFPBUS,2024-06-24T08:36:00
Germany,Business Confidence,2024-01-31T00:00:00,85.3,Monthly,GRIFPBUS,2024-07-25T08:53:00
Germany,Business Confidence,2024-02-29T00:00:00,85.7,Monthly,GRIFPBUS,2024-07-25T08:53:00
Germany,Business Confidence,2024-03-31T00:00:00,87.9,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2024-04-30T00:00:00,89.4,Monthly,GRIFPBUS,2024-06-24T08:36:00
Germany,Business Confidence,2024-05-31T00:00:00,89.3,Monthly,GRIFPBUS,2024-06-24T08:01:00
Germany,Business Confidence,2024-06-30T00:00:00,88.6,Monthly,GRIFPBUS,2024-07-25T08:00:00
Germany,Business Confidence,2024-07-31T00:00:00,87,Monthly,GRIFPBUS,2024-08-26T08:00:00
Germany,Business Confidence,2024-08-31T00:00:00,86.6,Monthly,GRIFPBUS,2024-09-24T08:00:00
Germany,Business Confidence,2024-09-30T00:00:00,85.4,Monthly,GRIFPBUS,2024-09-24T08:00:00
