Date,SP_Close,Open,Volume,High,Low,Adj Close,Gdp,Zew,Gfk,Ifo,Interest,Inf,Co_usd,Oil_usd,Gold_usd,Bond_2,Bond_10,Eu_usd,Close,SMA_20,EMA_20,RSI_14,Middle_Band,Upper_Band,Lower_Band,EMA_12,EMA_26,MACD,MACD_Signal,Low_14,High_14,%k,%d,CMF
2009-06-11,954.5800170898438,951.969970703125,5309300000.0,956.530029296875,943.219970703125,954.5800170898438,734.683,13.0,2.5,81.5,1.0,0.7,2.438,71.79,954.0,1.784,3.694,1.4104,5107.259765625,4991.497973632812,4981.697169138184,64.23166245198581,4991.497973632812,5192.64767864996,4790.348268615665,5030.478702948294,4939.3673404575475,91.11136249074661,102.38382174368351,4918.4501953125,5144.06005859375,83.68852654155728,60.81730527008537,630.9491519438777
2009-06-12,954.0700073242188,953.4000244140624,4634100000.0,959.8300170898438,947.75,954.0700073242188,734.683,13.0,2.5,81.5,1.0,0.7,2.3675,70.92,937.9,1.738,3.64,1.4021,5069.240234375,5008.084985351563,4990.034603922643,60.77056681686918,5008.084985351563,5172.3806287098105,4843.789341993315,5036.44201547548,4948.987554821803,87.4544606536765,99.39794952568212,4932.8798828125,5144.06005859375,64.57062129910727,69.03026230308275,625.308099996508
2009-06-15,976.2899780273438,954.0700073242188,5761650000.0,979.4199829101562,953.27001953125,976.2899780273438,734.683,13.0,2.5,81.5,1.0,0.7,2.2815,69.44,927.85,1.655,3.517,1.3789,4889.93994140625,5009.983984375,4980.501778921082,44.11075786506856,5009.983984375,5167.416096220479,4852.551872529521,5013.903234849444,4944.613657531762,69.2895773176815,93.37627508408201,4889.93994140625,5144.06005859375,0.0,49.4197159468882,609.6828426939549
2009-06-16,979.260009765625,972.1599731445312,4458300000.0,979.7899780273438,965.9500122070312,979.260009765625,734.683,13.0,2.5,81.5,1.0,0.7,2.2525,70.24,934.1,1.634,3.519,1.3835,4890.72021484375,5006.538989257812,4971.95115377086,43.10266526464745,5006.538989257812,5171.449235671576,4841.628742844048,4994.952001002413,4940.621550665983,54.33045033643066,85.56711013455175,4889.93994140625,5144.06005859375,0.30704906252041547,21.625890120542582,622.4958691822088
2009-06-17,982.1799926757812,978.6300048828124,4631290000.0,982.489990234375,972.2899780273438,982.1799926757812,734.683,13.0,2.5,81.5,1.0,0.7,2.2565,70.85,938.4,1.531,3.478,1.394,4799.97998046875,4994.590991210937,4955.572946789707,41.9024759152961,4994.590991210937,5182.622236533518,4806.559745888357,4964.956305535697,4930.203656577299,34.75264895839791,75.404217899321,4799.97998046875,5144.06005859375,0.0,0.1023496875068241,609.5401775825821
2009-06-18,979.6199951171876,981.47998046875,5490350000.0,982.3499755859376,969.3499755859376,979.6199951171876,734.683,13.0,2.5,81.5,1.0,0.7,2.2565,71.06,932.35,1.546,3.554,1.3903,4837.47998046875,4991.431494140625,4944.325997616283,43.92247741461201,4991.431494140625,5188.035752155172,4794.827236126077,4945.3445632177045,4923.3352361248135,22.009327092891,64.725239738035,4799.97998046875,5144.06005859375,10.898625751409158,3.735224937976543,605.7967408688654
2009-06-19,975.1500244140624,977.6599731445312,5178770000.0,977.760009765625,968.6500244140624,975.1500244140624,734.683,13.0,2.5,81.5,1.0,0.7,2.2565,69.19,933.3,1.468,3.498,1.394,4839.4599609375,4987.4669921875,4934.338756027828,26.699678167891705,4987.4669921875,5193.2268238660145,4781.707160508986,4929.054624405366,4917.122252777605,11.932371627760403,54.166666115980085,4799.97998046875,5144.06005859375,11.474067514715983,7.457564422041732,625.748416290626
2009-06-22,986.75,976.010009765625,6035180000.0,996.6799926757812,976.010009765625,986.75,734.683,13.0,2.5,81.5,1.0,0.7,2.2565,66.98,921.9,1.473,3.45,1.386,4693.39990234375,4976.2144775390625,4911.392198534106,21.655897599685517,4976.2144775390625,5219.127075179397,4733.301879898728,4892.800051780502,4900.550226819541,-7.750175039039277,41.783297884976214,4693.39990234375,5107.259765625,0.0,7.457564422041732,605.4732624489127
2009-06-23,987.47998046875,986.7999877929688,5139070000.0,993.1799926757812,982.8499755859376,987.47998046875,734.683,13.0,2.5,81.5,1.0,0.7,2.2565,68.8,925.15,1.484,3.47,1.4077,4707.14990234375,4962.291967773437,4891.940551277881,25.84956976676294,4962.291967773437,5233.240379307268,4691.343556239606,4864.238490328694,4886.224276858372,-21.98578652967808,29.029481002045358,4693.39990234375,5107.259765625,3.322380646188878,4.932149386968306,622.4559696273301
2009-06-24,1002.6300048828124,990.219970703125,5603440000.0,1003.6099853515624,990.219970703125,1002.6300048828124,734.683,13.0,2.5,81.5,1.0,0.7,2.266,68.33,931.1,1.405,3.445,1.3924,4836.009765625,4954.053955078125,4886.613809787131,36.345621910322556,4954.053955078125,5230.0483429632395,4678.0595671930105,4859.895609605048,4882.504683433678,-22.609073828630244,18.70177003591024,4693.39990234375,5107.259765625,34.45849088881941,12.593623845002782,617.6994856462281
2009-06-25,1005.6500244140624,1001.4099731445312,5713700000.0,1007.1199951171876,996.6799926757812,1005.6500244140624,734.683,13.0,2.5,81.5,1.0,0.7,2.266,69.78,938.75,1.326,3.427,1.3985,4800.56005859375,4947.437963867187,4878.41821443538,33.945029568752176,4947.437963867187,5231.786857532757,4663.089070201618,4850.767063295617,4876.434711223313,-25.667647927695725,9.827886443189048,4693.39990234375,5107.259765625,25.892860303096445,21.224577279368262,632.5029428131659
2009-06-26,1002.719970703125,1005.4099731445312,7242120000.0,1006.6400146484376,994.3099975585938,1002.719970703125,734.683,13.0,2.5,81.5,1.0,0.7,2.2935,68.92,938.55,1.331,3.391,1.4051,4776.47021484375,4939.220483398438,4868.708881140939,35.95885843635145,4939.220483398438,5233.693616849248,4644.747349947627,4839.336778918407,4869.029933713716,-29.693154795309056,1.923678195489427,4693.39990234375,5107.259765625,20.072087165299056,26.80781278573832,640.4681662973803
2009-06-29,997.0800170898438,1004.0599975585938,6753380000.0,1008.0,992.489990234375,997.0800170898438,734.683,13.0,2.5,81.5,1.0,0.7,2.3125,70.99,937.05,1.368,3.367,1.4075,4885.08984375,4926.34697265625,4870.268972817993,43.83466711372201,4926.34697265625,5205.504397691006,4647.189547621494,4846.375711969421,4870.219556679366,-23.843844709945188,-3.229826385597496,4693.39990234375,5107.259765625,46.31759646525127,30.760847977882275,620.4621647885546
2009-06-30,1010.47998046875,999.8300170898438,6827090000.0,1018.0,999.8300170898438,1010.47998046875,736.666,44.8,2.7,83.8,1.0,0.1,2.258,69.3,925.85,1.368,3.382,1.4033,4808.64013671875,4909.5759765625,4864.3995598561605,37.0669966037724,4909.5759765625,5173.550739315795,4645.601213809205,4840.570238853933,4865.658118163765,-25.087879309831806,-7.601436970444358,4693.39990234375,5107.259765625,27.845230861801472,31.41163816411729,601.3542562066333
2009-07-01,1007.0999755859376,1008.8900146484376,5406080000.0,1010.1199951171876,1000.989990234375,1007.0999755859376,736.666,44.8,2.7,83.8,1.0,0.1,2.315,68.79,940.25,1.357,3.415,1.415,4905.43994140625,4902.121484375,4868.308167622836,39.686220063171206,4902.121484375,5157.128943129132,4647.114025620869,4850.550193092751,4868.60491988543,-18.054726792678593,-9.692094934891205,4693.39990234375,5069.240234375,56.41758507303295,43.52680413336193,625.4731893844569
2009-07-02,994.3499755859376,1005.77001953125,5773160000.0,1005.77001953125,992.4000244140624,994.3499755859376,736.666,44.8,2.7,83.8,1.0,0.1,2.29,66.65,928.65,1.23,3.322,1.3939,4718.490234375,4884.806005859375,4854.039793027804,34.443318303685516,4884.806005859375,5140.332913804304,4629.279097914446,4830.233276366943,4857.485313551324,-27.25203718438115,-13.204083384789195,4693.39990234375,4905.43994140625,11.832827489649011,32.031881141494495,611.8213982400279
2009-07-03,1005.8099975585938,994.0,5498170000.0,1012.780029296875,993.3599853515624,1005.8099975585938,736.666,44.8,2.7,83.8,1.0,0.1,2.29,65.61,931.5,1.245,3.335,1.3961,4708.2099609375,4866.365014648438,4840.151237590632,40.518195857877515,4866.365014648438,5116.662219825151,4616.067809471725,4811.460458608567,4846.427880024374,-34.96742141580671,-17.5567509909927,4693.39990234375,4905.43994140625,6.984557567160536,25.078323376614183,612.8194741648783
2009-07-06,1012.72998046875,1005.8599853515624,5250660000.0,1013.1400146484376,1000.8200073242188,1012.72998046875,736.666,44.8,2.7,83.8,1.0,0.1,2.2505,64.05,924.0,1.224,3.3,1.3974,4651.81982421875,4848.719995117188,4822.214912507596,38.218960118583816,4848.719995117188,5107.560252661577,4589.879737572799,4786.900361010134,4832.012468483216,-45.11210747308269,-23.0678222874107,4651.81982421875,4905.43994140625,0.0,6.272461685603202,617.1234239963801
2009-07-07,1004.0900268554688,1012.22998046875,4940750000.0,1012.5999755859376,994.5999755859376,1004.0900268554688,736.666,44.8,2.7,83.8,1.0,0.1,2.214,63.23,923.3,1.223,3.306,1.392,4598.18994140625,4828.736499023437,4800.879200974135,39.6709529198642,4828.736499023437,5100.486240750193,4556.986757296681,4757.8679887633825,4814.692281292329,-56.8242925289469,-29.819116335717943,4598.18994140625,4905.43994140625,0.0,2.3281858557201978,583.9235102038646
2009-07-08,979.72998046875,998.1799926757812,4088570000.0,998.1799926757812,978.510009765625,979.72998046875,736.666,44.8,2.7,83.8,1.0,0.1,2.148,60.43,908.45,1.185,3.267,1.3876,4572.64990234375,4804.809985351562,4779.14307729505,36.27608159877733,4804.809985351562,5078.354833844282,4531.265136858842,4729.372898544977,4796.763216185027,-67.39031764004994,-37.333356596584345,4572.64990234375,4905.43994140625,0.0,0.0,567.4140625472336
2009-07-09,989.6699829101562,980.6199951171876,4198970000.0,991.2000122070312,980.6199951171876,989.6699829101562,736.666,44.8,2.7,83.8,1.0,0.1,2.148,61.1,911.45,1.238,3.303,1.4024,4630.06982421875,4780.95048828125,4764.945624621117,39.73868070221784,4780.95048828125,5025.081586352762,4536.819390209737,4714.095502494789,4784.415557520858,-70.32005502606899,-43.93069628248128,4572.64990234375,4905.43994140625,17.25409872145127,5.751366240483776,569.3093601409586
2009-07-10,996.4600219726562,986.8800048828124,4257000000.0,999.6099853515624,980.6199951171876,996.4600219726562,736.666,44.8,2.7,83.8,1.0,0.1,2.2005,60.52,912.15,1.205,3.258,1.393,4576.31005859375,4756.303979492188,4746.98033261851,43.69120030307495,4756.303979492188,4976.216731003334,4536.391227981042,4692.897741894629,4769.0003353781085,-76.10259348347972,-50.36507572268097,4572.64990234375,4905.43994140625,1.09983948447225,6.117979401974526,556.9766556739688
2009-07-13,1007.3699951171876,996.4099731445312,4893160000.0,1008.9199829101562,996.3900146484376,1007.3699951171876,736.666,44.8,2.7,83.8,1.0,0.1,2.213,60.69,920.0,1.221,3.274,1.3977,4722.33984375,4747.923974609375,4744.633619392938,50.7163255165147,4747.923974609375,4958.990534019093,4536.857415199658,4697.427296026224,4765.544002664915,-68.11670663869063,-53.9154019058829,4572.64990234375,4905.43994140625,44.98029503164826,21.111411079190614,572.4353812071869
2009-07-14,1026.1300048828125,1009.0599975585938,5885550000.0,1027.5899658203125,1009.0599975585938,1026.1300048828125,736.666,44.8,2.7,83.8,1.0,0.1,2.29,60.86,924.6,1.247,3.3,1.3968,4781.68994140625,4742.4724609375,4748.162792918016,47.25867428130974,4742.4724609375,4943.398309340063,4541.546612534937,4710.390779930844,4766.7399981272365,-56.34921819639294,-54.40216516398492,4572.64990234375,4905.43994140625,62.81439181634911,36.298175444156556,563.6999103513269
2009-07-15,1025.5699462890625,1026.5899658203125,6302450000.0,1035.8199462890625,1022.47998046875,1025.5699462890625,736.666,44.8,2.7,83.8,1.0,0.1,2.3825,63.09,938.45,1.289,3.376,1.4104,4928.43994140625,4748.895458984375,4765.332045154991,55.80186405413165,4748.895458984375,4965.187111281346,4532.603806687404,4743.936804773214,4778.71777170346,-34.780966930245995,-50.47792551723714,4572.64990234375,4928.43994140625,100.0,69.26489561599914,557.1023901986313
2009-07-16,1028.0,1026.6300048828125,5768740000.0,1037.75,1026.2099609375,1028.0,736.666,44.8,2.7,83.8,1.0,0.1,2.38,62.75,936.35,1.219,3.319,1.4146,4957.18994140625,4754.88095703125,4783.604225750349,58.16466363122971,4754.88095703125,4987.503409120841,4522.258504941658,4776.744979639835,4791.937932422185,-15.192952782350403,-43.420930970259796,4572.64990234375,4957.18994140625,100.0,87.60479727211639,561.684062520237
2009-07-17,1028.1199951171875,1027.3499755859375,5080060000.0,1032.469970703125,1021.5700073242188,1028.1199951171875,736.666,44.8,2.7,83.8,1.0,0.1,2.414,65.38,936.7,1.267,3.409,1.4096,4978.39990234375,4761.827954101563,4802.156194949721,54.57712288836887,4761.827954101563,5012.670584753056,4510.98532345007,4807.768813901976,4805.749930194153,2.0188837078221695,-34.3329680346434,4572.64990234375,4978.39990234375,100.0,100.0,555.7459707207845
2009-07-20,1030.97998046875,1027.81005859375,5785880000.0,1033.3299560546875,1016.2000122070312,1030.97998046875,736.666,44.8,2.7,83.8,1.0,0.1,2.46,66.44,948.35,1.283,3.418,1.4226,5030.14990234375,4778.665454101562,4823.8698813681995,61.135515670410804,4778.665454101562,5054.164565548741,4503.166342654384,4841.981289046864,4822.372150353383,19.609138693480418,-23.544546689018638,4572.64990234375,5030.14990234375,100.0,100.0,561.9007878395404
2009-07-21,1028.9300537109375,1031.6199951171875,5785780000.0,1039.469970703125,1023.1300048828124,1028.9300537109375,736.666,44.8,2.7,83.8,1.0,0.1,2.4435,66.87,948.15,1.245,3.362,1.4211,5093.97021484375,4798.0064697265625,4849.593722651585,59.8026422019094,4798.0064697265625,5104.890635164722,4491.122304288403,4880.748816092539,4842.490525500818,38.25829059172065,-11.18397923287078,4572.64990234375,5093.97021484375,100.0,100.0,551.2145079383578
2009-07-22,1020.6199951171876,1025.2099609375,5004560000.0,1025.2099609375,1014.6199951171876,1020.6199951171876,736.666,44.8,2.7,83.8,1.0,0.1,2.518,67.21,950.4,1.276,3.384,1.4208,5121.56005859375,4812.283984375,4875.495278455601,75.12058374400277,4812.283984375,5151.481398749818,4473.086570000181,4917.796699554263,4863.162342766961,54.63435678730184,1.9796879711637452,4572.64990234375,5121.56005859375,100.0,100.0,560.2101889237018
2009-07-23,998.0399780273438,1019.52001953125,6862360000.0,1028.449951171875,996.280029296875,998.0399780273438,736.666,44.8,2.7,83.8,1.0,0.1,2.519,69.25,947.15,1.314,3.463,1.4159,5247.27978515625,4834.619970703125,4910.903326712806,79.37039663862507,4834.619970703125,5225.467007324536,4443.772934081713,4968.486405031492,4891.615486647649,76.87091838384276,16.95793405369955,4572.64990234375,5247.27978515625,100.0,100.0,533.3772949370951
2009-07-24,994.75,996.0700073242188,5842730000.0,1000.3400268554688,991.969970703125,994.75,736.666,44.8,2.7,83.8,1.0,0.1,2.517,70.32,950.35,1.342,3.483,1.4202,5229.35986328125,4857.264453125,4941.232520671705,82.84316719998311,4857.264453125,5284.6923579532195,4429.83654829678,5008.620783223762,4916.633588620509,91.98719460325356,31.96378616361035,4572.64990234375,5247.27978515625,97.34374027425339,99.1145800914178,553.5277172380255
2009-07-27,1003.239990234375,996.1199951171876,4624280000.0,1003.4299926757812,992.25,1003.239990234375,736.666,44.8,2.7,83.8,1.0,0.1,2.54,70.81,952.65,1.373,3.486,1.4244,5251.5498046875,4875.587451171875,4970.786547720828,88.53269580652574,4875.587451171875,5338.022984458194,4413.151917885556,5045.994478833568,4941.442197218064,104.55228161550349,46.48148525398898,4572.64990234375,5251.5498046875,100.0,99.1145800914178,565.6884133132612
2009-07-28,1016.4000244140624,1003.8400268554688,4097370000.0,1016.47998046875,1001.6500244140624,1016.4000244140624,736.666,44.8,2.7,83.8,1.0,0.1,2.515,69.88,936.65,1.329,3.422,1.4177,5174.740234375,4893.8924560546875,4990.210708354558,83.48410600594256,4893.8924560546875,5373.822371404846,4413.962540704529,5065.801518147634,4958.723533303763,107.07798484387058,58.6007851719653,4576.31005859375,5251.5498046875,88.62484461899022,95.32286163108124,575.0923023748469
2009-07-29,1025.3900146484375,1018.6699829101562,5235160000.0,1026.0699462890625,1018.6699829101562,1025.3900146484375,736.666,44.8,2.7,83.8,1.0,0.1,2.472,66.53,929.0,1.345,3.418,1.4035,5270.31982421875,4912.136450195312,5016.887767008291,84.15655783654017,4912.136450195312,5420.795738493887,4403.477161896737,5097.2658729278055,4981.804740038207,115.46113288959896,69.97285471549203,4576.31005859375,5270.31982421875,100.0,96.20828153966345,589.2625899170883
2009-07-30,1033.3699951171875,1025.3599853515625,5202550000.0,1036.3399658203125,1023.969970703125,1033.3699951171875,736.666,44.8,2.7,83.8,1.0,0.1,2.557,70.11,933.3,1.345,3.428,1.4071,5360.66015625,4944.244946289063,5049.6279945551205,90.27227267280097,4944.244946289063,5481.693761483768,4406.796131094357,5137.788070361989,5009.8681042020435,127.91996615994594,81.56227700438282,4722.33984375,5360.66015625,100.0,96.20828153966345,596.592992293672
2009-07-31,1044.1400146484375,1032.989990234375,5191380000.0,1044.1400146484375,1028.0400390625,1044.1400146484375,736.666,39.5,3.0,85.1,1.0,-0.5,2.6165,71.7,953.75,1.264,3.289,1.4247,5332.14013671875,4975.441455078125,5076.533912856419,85.60672543381112,4975.441455078125,5527.438605865673,4423.444304290577,5167.68838826303,5033.740106610688,133.9482816523423,92.03947793397472,4781.68994140625,5360.66015625,95.07400919770167,98.35800306590058,604.7957900946625
2009-08-03,1042.72998046875,1043.9200439453125,4922600000.0,1048.1800537109375,1038.4000244140625,1042.72998046875,736.666,39.5,3.0,85.1,1.0,-0.5,2.7315,73.55,955.5,1.37,3.346,1.4416,5426.85009765625,5014.19296875,5109.897359027832,86.17750879187435,5014.19296875,5579.195859318361,4449.1900781816385,5207.5594204773715,5062.859365206656,144.7000552707159,102.57159340132297,4928.43994140625,5426.85009765625,100.0,98.35800306590058,619.2653013733542
2009-08-04,1049.3399658203125,1040.1500244140625,4979610000.0,1049.739990234375,1035.0,1049.3399658203125,736.666,39.5,3.0,85.1,1.0,-0.5,2.789,74.28,966.75,1.431,3.354,1.4399,5417.02001953125,5055.13447265625,5139.147136218633,82.36747479792405,5055.13447265625,5611.820388903881,4498.448556408619,5239.784128024122,5089.093487749218,150.69064027490367,112.19540277603912,4957.18994140625,5426.85009765625,97.90698061264378,97.66032993678182,628.4797253279357
2009-08-05,1052.6300048828125,1049.030029296875,6185620000.0,1056.0400390625,1043.4200439453125,1052.6300048828125,736.666,39.5,3.0,85.1,1.0,-0.5,2.8065,75.51,961.95,1.436,3.341,1.4409,5353.009765625,5094.1524658203125,5159.5150056859065,75.05190309280007,5094.1524658203125,5616.799876034234,4571.505055606391,5257.203456885795,5108.642841665943,148.56061521985248,119.46844526480179,4978.39990234375,5426.85009765625,83.53432938527438,93.81376999930607,641.772571573729
2009-08-06,1068.760009765625,1053.989990234375,6793530000.0,1068.760009765625,1052.8699951171875,1068.760009765625,736.666,39.5,3.0,85.1,1.0,-0.5,2.7475,74.83,962.15,1.477,3.389,1.4346,5369.97998046875,5131.147973632813,5179.559288998558,74.91728994379942,5131.147973632813,5619.0751178493965,4643.220829416229,5274.553691283173,5128.001148243929,146.55254303924448,124.88526481969033,5030.14990234375,5426.85009765625,85.6642074141908,89.035172470703,633.7408294580439
2009-08-07,1065.489990234375,1067.8699951171875,6668110000.0,1074.77001953125,1061.199951171875,1065.489990234375,736.666,39.5,3.0,85.1,1.0,-0.5,2.7815,73.59,953.9,1.599,3.526,1.4185,5458.9599609375,5175.28046875,5206.168876802267,76.05196848618468,5175.28046875,5608.507845624958,4742.053091875043,5302.923886614608,5152.51661585086,150.40727076374787,129.98966600850184,5093.97021484375,5458.9599609375,100.0,89.73284559982174,644.3558262833991
2009-08-10,1068.300048828125,1066.5999755859375,5607970000.0,1071.52001953125,1064.27001953125,1068.300048828125,736.666,39.5,3.0,85.1,1.0,-0.5,2.7665,73.5,944.65,1.545,3.477,1.4144,5418.1201171875,5210.069482421875,5226.354709219909,70.25913395779712,5210.069482421875,5599.70323379249,4820.4357310512605,5320.646383625823,5172.190949283204,148.4554343426189,133.68281967532528,5121.56005859375,5458.9599609375,87.89571559852098,91.18664100423729,674.4392998990035
2009-08-11,1064.6600341796875,1067.1400146484375,4615280000.0,1067.280029296875,1057.4599609375,1064.6600341796875,736.666,39.5,3.0,85.1,1.0,-0.5,2.7665,72.46,944.55,1.495,3.469,1.4145,5285.81005859375,5235.27548828125,5232.017123445989,59.077298873217245,5235.27548828125,5569.511281216129,4901.0396953463705,5315.286949005504,5180.6071796025035,134.67976940300014,133.88220962086027,5174.740234375,5458.9599609375,39.07885830518724,75.6581913012361,696.4729972333787
2009-08-12,1071.6600341796875,1066.3499755859375,5246600000.0,1073.81005859375,1066.3499755859375,1071.6600341796875,736.666,39.5,3.0,85.1,1.0,-0.5,2.8205,72.89,946.25,1.449,3.449,1.4201,5350.08984375,5256.357983398438,5243.262144427323,56.095774488045265,5256.357983398438,5560.983477877921,4951.732488918954,5320.641240504657,5193.1614510208365,127.47978948382024,132.60172559345227,5174.740234375,5458.9599609375,61.69508763370109,62.88988717913645,724.5196746648821
2009-08-13,1060.8699951171875,1072.68994140625,5531930000.0,1080.1500244140625,1060.3900146484375,1060.8699951171875,736.666,39.5,3.0,85.1,1.0,-0.5,2.9105,73.48,953.5,1.375,3.424,1.4286,5401.10986328125,5278.553979492188,5258.295260508649,59.79872367880029,5278.553979492188,5554.762379452463,5002.345579531912,5333.021028624133,5208.5650371142,124.45599150993257,130.97257877674835,5174.740234375,5458.9599609375,79.64599489419017,60.13998027769285,712.3666686915592
2009-08-14,1050.780029296875,1062.56005859375,5505610000.0,1066.2900390625,1045.8499755859375,1050.780029296875,736.666,39.5,3.0,85.1,1.0,-0.5,2.834,72.41,945.85,1.333,3.315,1.4202,5309.10986328125,5295.0894775390625,5263.134746486992,53.04164428323211,5295.0894775390625,5532.512204728156,5057.666750349969,5329.34238780215,5216.0128020154625,113.32958578668786,127.44398017873625,5174.740234375,5458.9599609375,47.27667235887727,62.872584962256205,696.9122421702458
2009-08-17,1044.3800048828125,1049.47998046875,4507090000.0,1053.469970703125,1041.1700439453125,1044.3800048828125,736.666,39.5,3.0,85.1,1.0,-0.5,2.768,70.54,932.8,1.36,3.292,1.4078,5201.60986328125,5303.6624755859375,5257.275233800731,51.375263599062514,5303.6624755859375,5511.321560043809,5096.003391128066,5309.69123018355,5214.94591766478,94.74531251877033,120.90424664674308,5201.60986328125,5458.9599609375,0.0,42.3075557510225,708.2579139739886
2009-08-18,1062.97998046875,1045.3800048828125,3726950000.0,1065.1300048828125,1045.3800048828125,1062.97998046875,736.666,39.5,3.0,85.1,1.0,-0.5,2.7595,72.37,937.3,1.353,3.301,1.4131,5250.740234375,5311.5009765625,5256.652852903042,48.94783271749837,5311.5009765625,5496.423139646473,5126.578813478527,5300.621846213004,5217.597348532204,83.02449768079987,113.32829685355445,5201.60986328125,5458.9599609375,19.09086941920452,22.12251392602728,709.8049494272607
2009-08-19,1060.6099853515625,1063.68994140625,4949900000.0,1069.6199951171875,1057.8299560546875,1060.6099853515625,736.666,39.5,3.0,85.1,1.0,-0.5,2.757,74.59,941.55,1.327,3.263,1.4234,5231.97998046875,5317.02197265625,5254.303055528348,42.50867138122979,5317.02197265625,5483.7669016831915,5150.2770436293085,5290.061559175426,5218.662728675652,71.3988304997738,104.94240358279832,5201.60986328125,5458.9599609375,11.801090212938737,10.297319877381105,706.6261270494266
2009-08-20,1057.0799560546875,1061.02001953125,5998860000.0,1063.4000244140625,1046.469970703125,1057.0799560546875,736.666,39.5,3.0,85.1,1.0,-0.5,2.738,73.33,939.35,1.301,3.256,1.4248,5311.06005859375,5320.210986328125,5259.708484391719,48.84101640058975,5320.210986328125,5483.74856577248,5156.6734068837695,5293.292097547476,5225.506975336252,67.785122211224,97.51094730848345,5201.60986328125,5458.9599609375,42.529688665086816,24.473882765743372,723.8843072639125
2009-08-21,1029.8499755859375,1054.9100341796875,5791450000.0,1054.9100341796875,1029.449951171875,1029.8499755859375,736.666,39.5,3.0,85.1,1.0,-0.5,2.738,74.19,953.15,1.408,3.32,1.432,5462.740234375,5331.8800048828125,5279.044841532984,51.85691570553096,5331.8800048828125,5501.321132425715,5162.43887733991,5319.361041674787,5243.079809339122,76.28123233566475,93.26500431391972,5201.60986328125,5462.740234375,100.0,51.44359295934186,687.2388726455064
2009-08-24,1025.2099609375,1029.7099609375,5583240000.0,1030.5999755859375,1019.9500122070312,1025.2099609375,736.666,39.5,3.0,85.1,1.0,-0.5,2.738,74.26,942.4,1.344,3.301,1.43,5519.75,5345.290014648437,5301.969142339366,55.0677259245021,5345.290014648437,5529.749127991619,5160.830901305255,5350.190112186358,5263.573897536225,86.61621465013377,91.93524638116253,5201.60986328125,5519.75,100.0,80.84322955502896,692.265842714631
2009-08-25,1040.4599609375,1026.8699951171875,4313310000.0,1042.5799560546875,1025.9200439453125,1040.4599609375,736.666,39.5,3.0,85.1,1.0,-0.5,2.854,71.82,943.55,1.334,3.273,1.4295,5557.08984375,5364.407495117188,5326.266351997521,60.33944661810079,5364.407495117188,5553.634126279315,5175.180863955061,5382.020840119227,5285.315819477986,96.70502064124048,92.88920123317813,5201.60986328125,5557.08984375,100.0,100.0,691.239167793036
2009-08-26,1054.719970703125,1042.02001953125,5029840000.0,1060.550048828125,1042.02001953125,1054.719970703125,736.666,39.5,3.0,85.1,1.0,-0.5,2.8555,71.65,945.1,1.281,3.235,1.4248,5521.97021484375,5376.990014648438,5344.904815125734,57.56132848671407,5376.990014648438,5573.211712626193,5180.768316670683,5403.551513153769,5302.845774690265,100.70573846350362,94.45250867924324,5201.60986328125,5557.08984375,90.12050443461264,96.70683481153758,658.8795269642536
2009-08-27,1057.5799560546875,1053.6500244140625,4238220000.0,1058.02001953125,1050.0999755859375,1057.5799560546875,736.666,39.5,3.0,85.1,1.0,-0.5,2.8555,72.51,947.25,1.271,3.249,1.435,5470.330078125,5382.4735107421875,5356.8500782685205,50.58747546509106,5382.4735107421875,5582.859119892114,5182.087901592261,5413.825138533958,5315.252019389134,98.57311914482398,95.2766307723594,5201.60986328125,5557.08984375,75.59362822328416,88.57137755263228,675.1933416622446
2009-08-28,1065.47998046875,1060.030029296875,4988400000.0,1070.6700439453125,1060.030029296875,1065.47998046875,736.666,39.5,3.0,85.1,1.0,-0.5,2.923,72.79,954.95,1.265,3.238,1.4296,5517.35009765625,5391.7340087890625,5372.135794400685,55.09451614342649,5391.7340087890625,5599.314797048689,5184.153220529436,5429.752055322003,5330.22224740892,99.52980791308255,96.12726620050404,5201.60986328125,5557.08984375,88.82082022133916,84.84498429307867,689.8443743848893
2009-08-31,1071.489990234375,1065.280029296875,3763780000.0,1071.510009765625,1063.0,1071.489990234375,736.666,56.1,3.4,87.5,1.0,0.1,2.808,69.65,949.65,1.263,3.255,1.4329,5464.60986328125,5393.621997070312,5380.942848579787,59.996407449791654,5393.621997070312,5603.22459490197,5184.019399238655,5435.114795008041,5340.176885621686,94.93790938635539,95.88939483767432,5201.60986328125,5557.08984375,73.98447576518873,79.46630806993737,692.5007577031951
2009-09-01,1076.18994140625,1071.6300048828125,3710430000.0,1079.4599609375,1071.6300048828125,1076.18994140625,736.666,56.1,3.4,87.5,1.0,0.1,2.7965,67.73,956.35,1.194,3.234,1.4219,5327.2900390625,5389.135498046875,5375.833057197188,48.82154542251637,5389.135498046875,5600.463539657804,5177.807456435946,5418.52637101642,5339.222304395079,79.30406662134101,92.57232919440766,5201.60986328125,5557.08984375,35.35506433175875,66.05345343942889,711.5043400306186
