trial,model,loss,acc,f1,hidden_size,num_layers,sequence_length,batch_size,learning_rate,epochs,mode
72,LSTM_AA,0.5729127526283264,0.7402489626556017,0.4253695755841679,141,1,28,256,0.0108487581352851,133,MIN
73,LSTM_AA,0.5727636218070984,0.7402489626556017,0.4253695755841679,171,3,28,256,0.0054493864551047,148,MIN
74,LSTM_AA,0.5728533864021301,0.7402489626556017,0.4253695755841679,126,1,28,256,0.0141144124292633,119,MIN
75,LSTM_AA,0.5729025602340698,0.7402489626556017,0.4253695755841679,195,2,28,256,0.0089876464682729,100,MIN
76,LSTM_AA,0.5747895240783691,0.7399507793273175,0.4252710985384252,114,1,14,64,0.003702516263068,136,MIN
77,LSTM_AA,0.5739092826843262,0.7398042414355628,0.4252226910454758,151,1,7,32,0.0050453278414811,121,MIN
78,LSTM_AA,0.5729954838752747,0.7402489626556017,0.4253695755841679,76,1,28,128,0.0030523189460099,88,MIN
79,LSTM_AA,0.5727806687355042,0.7402489626556017,0.4253695755841679,299,1,28,256,0.0070428990233639,154,MIN
80,LSTM_AA,0.5727405548095703,0.7402489626556017,0.4253695755841679,138,1,28,128,0.0177250658064522,128,MIN
81,LSTM_AA,0.5730478763580322,0.7402489626556017,0.4253695755841679,138,1,28,128,0.0334854916160261,128,MIN
82,LSTM_AA,0.5727654695510864,0.7402489626556017,0.4253695755841679,118,1,28,128,0.0199576427040251,142,MIN
83,LSTM_AA,0.5729622840881348,0.7400990099009901,0.4253200568990042,145,1,21,128,0.0098112745566827,109,MIN
84,LSTM_AA,0.5728267431259155,0.7402489626556017,0.4253695755841679,166,1,28,128,0.0116340672016191,139,MIN
85,LSTM_AA,0.5727554559707642,0.7402489626556017,0.4253695755841679,154,1,28,128,0.0159993774681261,131,MIN
86,LSTM_AA,0.5731358528137207,0.7402489626556017,0.4253695755841679,124,2,28,128,0.0020788380339097,124,MIN
87,LSTM_AA,0.5735659003257751,0.7396257119609438,0.4251637043966323,178,1,4,256,0.0061666954319879,146,MIN
88,LSTM_AA,0.5728415250778198,0.7402489626556017,0.4253695755841679,108,1,28,128,0.0001809907431056,115,MIN
89,LSTM_AA,0.5733527541160583,0.7402489626556017,0.4253695755841679,83,1,28,256,0.0079557051458673,78,MIN
90,LSTM_AA,0.5730174779891968,0.7402489626556017,0.4253695755841679,90,1,28,128,0.0044928880987335,97,MIN
91,LSTM_AA,0.5730664134025574,0.7402489626556017,0.4253695755841679,272,1,28,128,0.0024830920610557,69,MIN
92,LSTM_AA,0.5727319717407227,0.7402489626556017,0.4253695755841679,68,1,28,128,0.0032769157747598,84,MIN
93,LSTM_AA,0.5728249549865723,0.7402489626556017,0.4253695755841679,69,1,28,128,0.0039993365119427,78,MIN
94,LSTM_AA,0.572926938533783,0.7402489626556017,0.4253695755841679,63,1,28,128,0.0014007285757713,91,MIN
95,LSTM_AA,0.5740281939506531,0.7399507793273175,0.4252710985384252,55,1,14,128,0.003180047939472,105,MIN
96,LSTM_AA,0.573085606098175,0.7402489626556017,0.4253695755841679,100,1,28,64,0.0052274305745469,125,MIN
97,LSTM_AA,0.5734190344810486,0.7398042414355628,0.4252226910454758,131,1,7,32,0.0098281116891997,60,MIN
98,LSTM_AA,0.5728437900543213,0.7402489626556017,0.4253695755841679,78,1,28,128,0.024231359636636,82,MIN
99,LSTM_AA,0.5730275511741638,0.7400990099009901,0.4253200568990042,93,3,21,256,0.0185914121931294,86,MIN
0,LSTM_AA,0.6934777498245239,0.5278008298755187,0.4267129547178109,110,1,28,256,0.054013146903066,107,UP/DOWN
1,LSTM_AA,0.7000712156295776,0.5233798195242002,0.5093683864151989,160,1,14,32,0.0235927778892109,90,UP/DOWN
2,LSTM_AA,0.6969386339187622,0.533442088091354,0.3689056875449963,281,1,7,128,0.0013958895186606,72,UP/DOWN
3,LSTM_AA,0.6911598443984985,0.5321782178217822,0.3473344103392569,114,2,21,64,0.0159617707266028,34,UP/DOWN
4,LSTM_AA,0.6905509829521179,0.5236541598694943,0.3838453727130342,252,1,7,256,0.003413267860171,151,UP/DOWN
5,LSTM_AA,0.6959483623504639,0.533003300330033,0.4719889162561576,250,1,21,256,0.0183634322665292,68,UP/DOWN
6,LSTM_AA,0.7059858441352844,0.5181518151815182,0.5017345467651829,135,3,21,256,0.0009282250876846,183,UP/DOWN
7,LSTM_AA,0.6911962628364563,0.532626427406199,0.3475252794039383,272,1,7,64,0.0829097212897385,154,UP/DOWN
8,LSTM_AA,0.6937177777290344,0.5192780968006563,0.4834596361322419,222,1,14,256,0.0370248578227691,68,UP/DOWN
9,LSTM_AA,0.6910703182220459,0.532626427406199,0.3475252794039383,170,3,7,256,0.0001423689865518,178,UP/DOWN
10,LSTM_AA,0.696394681930542,0.5101708706265257,0.44713110589023,51,2,4,128,0.0042599051354513,130,UP/DOWN
11,LSTM_AA,0.6910642981529236,0.532626427406199,0.3475252794039383,206,3,7,256,0.0001220788834511,186,UP/DOWN
12,LSTM_AA,0.6910897493362427,0.532626427406199,0.3475252794039383,210,3,7,32,0.0001056341479524,200,UP/DOWN
13,LSTM_AA,0.7131609320640564,0.535889070146819,0.3757184981676786,212,2,7,256,0.0003767019242596,148,UP/DOWN
14,LSTM_AA,0.7225838303565979,0.5228215767634855,0.4254810702076021,225,2,28,256,0.0043800575492535,160,UP/DOWN
15,LSTM_AA,0.6951559782028198,0.5101708706265257,0.4464427871119119,253,3,4,256,0.0015117652072479,127,UP/DOWN
16,LSTM_AA,0.691109836101532,0.532626427406199,0.3475252794039383,295,2,7,64,0.007833896552018,197,UP/DOWN
17,LSTM_AA,0.6910498738288879,0.532626427406199,0.3475252794039383,188,3,7,32,0.0004627078307618,171,UP/DOWN
18,LSTM_AA,0.6928496956825256,0.531810766721044,0.3579348048232169,255,2,7,32,0.0003613874832884,128,UP/DOWN
19,LSTM_AA,0.6963894963264465,0.505332239540607,0.468720930988948,179,3,14,32,0.0006071020832284,10,UP/DOWN
20,LSTM_AA,0.6905702948570251,0.5286307053941909,0.4768814048475065,64,2,28,32,0.0027174746574515,166,UP/DOWN
21,LSTM_AA,0.6923971176147461,0.5394190871369294,0.435998917158401,58,2,28,32,0.0025901460304564,167,UP/DOWN
22,LSTM_AA,0.6911320686340332,0.5319502074688797,0.347237269772481,84,3,28,32,0.0022646958414759,138,UP/DOWN
23,LSTM_AA,0.7031234502792358,0.4954356846473029,0.4925416140257552,187,1,28,32,0.0075158782228265,109,UP/DOWN
24,LSTM_AA,0.6998181939125061,0.5028478437754271,0.4975668505551782,139,2,4,32,0.0085629530614995,171,UP/DOWN
25,LSTM_AA,0.7052010893821716,0.5228215767634855,0.4623912464919162,146,2,28,128,0.0002470990887872,148,UP/DOWN
26,LSTM_AA,0.6920726299285889,0.532626427406199,0.3475252794039383,87,1,7,32,0.0009044418614785,166,UP/DOWN
27,LSTM_AA,0.6911929845809937,0.532626427406199,0.3475252794039383,235,2,7,32,0.0017159246896509,118,UP/DOWN
28,LSTM_AA,0.6912834048271179,0.5319502074688797,0.347237269772481,191,3,28,64,0.0042667777960961,142,UP/DOWN
29,LSTM_AA,0.6924875378608704,0.537759336099585,0.3906964752746329,109,1,28,128,0.0007231025271879,102,UP/DOWN
30,LSTM_AA,0.6974145174026489,0.5174938974776241,0.4738402671239058,123,2,4,32,0.0002330375769388,186,UP/DOWN
31,LSTM_AA,0.6996031999588013,0.5228384991843393,0.5039887133417016,161,3,7,256,0.0002138492321933,188,UP/DOWN
32,LSTM_AA,0.690009355545044,0.5277324632952691,0.4357510148634674,196,3,7,256,0.0004730641615987,173,UP/DOWN
33,LSTM_AA,0.6945439577102661,0.5212071778140294,0.4279548285403374,197,3,7,256,0.0004908015913529,158,UP/DOWN
34,LSTM_AA,0.7059586644172668,0.5283018867924528,0.4131380713201452,237,3,14,256,0.0011733327774262,170,UP/DOWN
35,LSTM_AA,0.6920031309127808,0.5321782178217822,0.3473344103392569,160,3,21,32,0.0101865371364145,85,UP/DOWN
36,LSTM_AA,0.6940739750862122,0.5089722675367048,0.4603510249683399,282,1,7,256,0.0020210220435677,176,UP/DOWN
37,LSTM_AA,0.7150648832321167,0.532626427406199,0.3670886988297639,155,1,7,128,0.0033240620238598,158,UP/DOWN
38,LSTM_AA,0.691290020942688,0.5321782178217822,0.3473344103392569,263,3,21,256,0.032167510057095,142,UP/DOWN
39,LSTM_AA,0.6920291781425476,0.5244698205546493,0.469390542748567,93,2,7,64,0.0139097118989788,53,UP/DOWN
40,LSTM_AA,0.6919030547142029,0.5324036095159967,0.3474304068522484,237,1,14,32,0.0011989147783444,194,UP/DOWN
41,LSTM_AA,0.6911954283714294,0.532626427406199,0.3475252794039383,201,3,7,256,0.000162128227234,178,UP/DOWN
42,LSTM_AA,0.6910380721092224,0.532626427406199,0.3475252794039383,173,3,7,256,0.0001030268703529,188,UP/DOWN
43,LSTM_AA,0.6903263330459595,0.532626427406199,0.3475252794039383,178,3,7,256,0.0003789062347343,180,UP/DOWN
44,LSTM_AA,0.6913617849349976,0.532626427406199,0.3475252794039383,175,3,7,256,0.0002769806107677,187,UP/DOWN
45,LSTM_AA,0.691119909286499,0.532626427406199,0.3475252794039383,219,3,7,256,0.000168436095534,151,UP/DOWN
46,LSTM_AA,0.7012906670570374,0.5082508250825083,0.5074783177875961,113,3,21,256,0.0007724303949499,181,UP/DOWN
47,LSTM_AA,0.691243588924408,0.532626427406199,0.3475252794039383,129,3,7,256,0.0001020810527323,163,UP/DOWN
48,LSTM_AA,0.6916735172271729,0.5301794453507341,0.3496021220159151,67,3,7,256,0.0051375225241159,200,UP/DOWN
49,LSTM_AA,0.6928725838661194,0.5203319502074689,0.4312027152395761,283,2,28,256,0.0029312984617834,191,UP/DOWN
50,LSTM_AA,0.704321026802063,0.532626427406199,0.3475252794039383,269,2,7,256,0.0997818725395426,178,UP/DOWN
51,LSTM_AA,0.6901117563247681,0.532626427406199,0.3475252794039383,182,3,7,256,0.0004230012058781,172,UP/DOWN
52,LSTM_AA,0.6992976665496826,0.5008156606851549,0.4413480696550307,174,3,7,256,0.0003298895190363,173,UP/DOWN
53,LSTM_AA,0.6940786838531494,0.5130505709624796,0.466259561134013,149,3,7,256,0.0004202355696729,156,UP/DOWN
54,LSTM_AA,0.6971443891525269,0.5179445350734094,0.4785445485341204,166,3,7,256,0.0005945303516424,162,UP/DOWN
55,LSTM_AA,0.6909837126731873,0.532953620829943,0.3476645435244161,213,3,4,256,0.0001931837454992,135,UP/DOWN
56,LSTM_AA,0.6918204426765442,0.532953620829943,0.3476645435244161,209,3,4,64,0.0001968758068487,134,UP/DOWN
57,LSTM_AA,0.691903829574585,0.5101708706265257,0.4400173779306336,220,3,4,256,0.0002901360645238,147,UP/DOWN
58,LSTM_AA,0.6910015940666199,0.5264442636289667,0.3539851302726839,186,1,4,128,0.0058837073053851,116,UP/DOWN
59,LSTM_AA,0.6911014318466187,0.532953620829943,0.3476645435244161,244,2,4,256,0.0001370171583536,125,UP/DOWN
60,LSTM_AA,0.7087299227714539,0.5070539419087137,0.5063655172413793,201,3,28,256,0.0005302336015533,141,UP/DOWN
61,LSTM_AA,0.6935768127441406,0.532953620829943,0.3476645435244161,188,1,4,128,0.0062665365674126,116,UP/DOWN
62,LSTM_AA,0.6992121338844299,0.5280716029292107,0.447631888909553,228,1,4,128,0.0034294922357236,120,UP/DOWN
63,LSTM_AA,0.6915373206138611,0.532953620829943,0.3476645435244161,182,1,4,128,0.005671503321461,100,UP/DOWN
64,LSTM_AA,0.7047803401947021,0.5337672904800651,0.3704281825374475,212,1,4,128,0.0199407696365853,134,UP/DOWN
65,LSTM_AA,0.6939176321029663,0.5209187858900738,0.4659765355417529,182,1,14,128,0.0101794806094721,152,UP/DOWN
66,LSTM_AA,0.6949070692062378,0.5296989422294548,0.3584250950130778,197,1,4,64,0.001064401130339,96,UP/DOWN
67,LSTM_AA,0.7017987370491028,0.5037344398340249,0.5030413793103448,164,2,28,256,0.0018616125644338,112,UP/DOWN
68,LSTM_AA,0.6934983134269714,0.5207485760781123,0.394037487119087,194,3,4,256,0.0014737630072159,166,UP/DOWN
69,LSTM_AA,0.7018086314201355,0.5272277227722773,0.4710442913843123,298,1,21,128,0.000362019473439,145,UP/DOWN
70,LSTM_AA,0.6960134506225586,0.5236514522821577,0.4707406432497949,144,3,28,256,0.0007764215199123,136,UP/DOWN
71,LSTM_AA,0.6911716461181641,0.532626427406199,0.3475252794039383,172,3,7,256,0.0001214553365303,182,UP/DOWN
72,LSTM_AA,0.6911086440086365,0.532626427406199,0.3475252794039383,154,3,7,256,0.0001704524430975,173,UP/DOWN
73,LSTM_AA,0.6914677619934082,0.532626427406199,0.3475252794039383,185,3,7,256,0.0001984469873862,192,UP/DOWN
74,LSTM_AA,0.7062515020370483,0.5138662316476346,0.4723226020769241,216,3,7,256,0.0002937484502156,167,UP/DOWN
75,LSTM_AA,0.6914568543434143,0.532626427406199,0.3475252794039383,203,3,7,32,0.0516948949194534,183,UP/DOWN
76,LSTM_AA,0.7005960941314697,0.5118949958982772,0.5047912634119531,104,3,14,256,0.0024806910437641,162,UP/DOWN
77,LSTM_AA,0.6976093053817749,0.5236541598694943,0.3709837822641576,230,3,7,256,0.0039432172227834,83,UP/DOWN
78,LSTM_AA,0.6932984590530396,0.5296989422294548,0.364222347920724,66,2,4,32,0.0004171972111509,125,UP/DOWN
79,LSTM_AA,0.7160256505012512,0.5350734094616639,0.3766946854663774,250,3,7,64,0.000128142547538,154,UP/DOWN
80,LSTM_AA,0.7178937196731567,0.5112033195020746,0.5088164521176579,177,1,28,256,0.0002550328290836,197,UP/DOWN
81,LSTM_AA,0.6988987326622009,0.5106035889070146,0.4879263103962932,189,3,7,32,0.0006553442759485,172,UP/DOWN
82,LSTM_AA,0.6916948556900024,0.5293637846655791,0.3476961493526313,195,3,7,32,0.0004694229625935,167,UP/DOWN
83,LSTM_AA,0.6951017379760742,0.5130505709624796,0.4527387289175408,169,3,7,32,0.000852963878953,177,UP/DOWN
84,LSTM_AA,0.6926673650741577,0.5252854812398042,0.3663576300085251,261,3,7,32,0.0003329444384069,186,UP/DOWN
85,LSTM_AA,0.6910468339920044,0.532626427406199,0.3475252794039383,204,3,7,32,0.0071527533546886,156,UP/DOWN
86,LSTM_AA,0.6911029815673828,0.5321782178217822,0.3473344103392569,207,3,21,256,0.0138723791461043,156,UP/DOWN
87,LSTM_AA,0.6910593509674072,0.532626427406199,0.3475252794039383,215,3,7,32,0.0071784161577784,161,UP/DOWN
88,LSTM_AA,0.6910290122032166,0.532626427406199,0.3475252794039383,179,3,7,256,0.0099572820632667,15,UP/DOWN
89,LSTM_AA,0.6939757466316223,0.5244698205546493,0.464919392571465,157,3,7,256,0.0091580323702605,26,UP/DOWN
90,LSTM_AA,0.6909653544425964,0.532953620829943,0.3476645435244161,135,3,4,256,0.0045424868959293,13,UP/DOWN
91,LSTM_AA,0.6907727122306824,0.532953620829943,0.3476645435244161,123,3,4,256,0.0050590299296309,16,UP/DOWN
92,LSTM_AA,0.6917166113853455,0.532953620829943,0.3476645435244161,134,3,4,256,0.0042857189172547,14,UP/DOWN
93,LSTM_AA,0.6979449987411499,0.532953620829943,0.3476645435244161,99,3,4,256,0.0048265278088701,23,UP/DOWN
94,LSTM_AA,0.6899009943008423,0.532953620829943,0.3476645435244161,75,3,4,256,0.0060125795809986,42,UP/DOWN
95,LSTM_AA,0.6910040974617004,0.532953620829943,0.3476645435244161,79,3,4,256,0.0029098453009725,44,UP/DOWN
96,LSTM_AA,0.6912592649459839,0.532953620829943,0.3476645435244161,77,1,4,256,0.0060334866565584,31,UP/DOWN
97,LSTM_AA,0.6912599802017212,0.5264442636289667,0.369616946571344,67,3,4,256,0.0124071797899327,43,UP/DOWN
98,LSTM_AA,0.6915953755378723,0.532953620829943,0.3476645435244161,81,2,4,128,0.0033173736735949,61,UP/DOWN
99,LSTM_AA,0.6911381483078003,0.532953620829943,0.3476645435244161,63,3,4,256,0.002209130883484,18,UP/DOWN
0,LSTM_DA,0.6958000659942627,0.5215622457282343,0.3921941339936347,237,1,4,64,0.0019370420624701,196,UP/DOWN
1,LSTM_DA,0.6910374760627747,0.532626427406199,0.3475252794039383,212,3,7,128,0.0299097612539584,68,UP/DOWN
2,LSTM_DA,0.69187992811203,0.532626427406199,0.3475252794039383,171,3,7,64,0.0867118509807383,18,UP/DOWN
3,LSTM_DA,0.7134445905685425,0.509075907590759,0.5037978585568619,296,3,21,256,0.0001878197534266,92,UP/DOWN
4,LSTM_DA,0.6920784115791321,0.532626427406199,0.3475252794039383,164,3,7,32,0.0332058075257218,113,UP/DOWN
5,LSTM_DA,0.692767858505249,0.5324036095159967,0.3474304068522484,264,2,14,32,0.0001565861439161,76,UP/DOWN
6,LSTM_DA,0.6924512982368469,0.5321782178217822,0.3473344103392569,249,2,21,128,0.0986868019325612,110,UP/DOWN
7,LSTM_DA,0.7613048553466797,0.5286307053941909,0.4832761578044596,272,2,28,64,0.0001826567353984,162,UP/DOWN
8,LSTM_DA,0.6990047693252563,0.5299425758818704,0.3541288899779465,56,1,14,64,0.0078720262095493,73,UP/DOWN
9,LSTM_DA,0.6927030086517334,0.5223759153783564,0.4201642038764331,83,1,4,128,0.0006815543795215,124,UP/DOWN
10,LSTM_DA,0.6910324096679688,0.532626427406199,0.3475252794039383,120,3,7,128,0.0114900115803639,27,UP/DOWN
11,LSTM_DA,0.6910178661346436,0.532626427406199,0.3475252794039383,128,3,7,128,0.0120596382149689,24,UP/DOWN
12,LSTM_DA,0.6914571523666382,0.532626427406199,0.365653063159463,122,3,7,128,0.009330200481269,16,UP/DOWN
13,LSTM_DA,0.6928313374519348,0.535889070146819,0.3838570210961892,123,2,7,128,0.0059611465964435,36,UP/DOWN
14,LSTM_DA,0.6954250335693359,0.4979253112033195,0.4864664964339174,126,3,28,256,0.002766886105579,52,UP/DOWN
15,LSTM_DA,0.6910175681114197,0.532626427406199,0.3475252794039383,90,2,7,128,0.0170971849473346,40,UP/DOWN
16,LSTM_DA,0.69096440076828,0.532626427406199,0.3475252794039383,77,2,7,128,0.0238633866451111,45,UP/DOWN
17,LSTM_DA,0.691495418548584,0.5187601957585645,0.4350195111740134,51,2,7,128,0.0345215629259246,54,UP/DOWN
18,LSTM_DA,0.6934623122215271,0.5315832649712879,0.3533312708282816,88,2,14,32,0.0011622225962208,138,UP/DOWN
19,LSTM_DA,0.6909818649291992,0.532953620829943,0.3476645435244161,83,2,4,256,0.0233828613804088,52,UP/DOWN
20,LSTM_DA,0.6895734667778015,0.532953620829943,0.3476645435244161,196,1,4,256,0.0479047397565363,97,UP/DOWN
21,LSTM_DA,0.6929358839988708,0.5248169243287225,0.4508691394295507,197,1,4,256,0.0392156236810724,89,UP/DOWN
22,LSTM_DA,0.8625192046165466,0.4906427990235964,0.458597928277881,153,1,4,256,0.0646291747424845,55,UP/DOWN
23,LSTM_DA,0.6909814476966858,0.532953620829943,0.3476645435244161,203,2,4,256,0.0199034923346932,92,UP/DOWN
24,LSTM_DA,0.6935384273529053,0.5288852725793328,0.3986166994997705,199,1,4,256,0.057640356929882,154,UP/DOWN
25,LSTM_DA,0.6984909772872925,0.532953620829943,0.3476645435244161,223,2,4,256,0.0046811615109574,93,UP/DOWN
26,LSTM_DA,0.6906981468200684,0.532953620829943,0.3476645435244161,189,1,4,256,0.0173855384862853,118,UP/DOWN
27,LSTM_DA,0.691119909286499,0.5211618257261411,0.4563707173512414,187,1,28,256,0.0540547444874191,127,UP/DOWN
28,LSTM_DA,0.6956288814544678,0.5379537953795379,0.3798245614035088,148,1,21,256,0.0150236213530943,154,UP/DOWN
29,LSTM_DA,0.6913005709648132,0.5280716029292107,0.351722507184692,242,1,4,32,0.0041446936424725,187,UP/DOWN
30,LSTM_DA,0.694294810295105,0.532953620829943,0.3476645435244161,220,1,4,64,0.0022308874323175,178,UP/DOWN
31,LSTM_DA,0.6904767155647278,0.5296989422294548,0.352445596686211,190,1,4,256,0.0189690566503934,130,UP/DOWN
32,LSTM_DA,0.6906214952468872,0.532953620829943,0.3476645435244161,177,1,4,256,0.0250177504391899,136,UP/DOWN
33,LSTM_DA,0.6917692422866821,0.5305126118795769,0.3497396236899802,182,1,4,256,0.0406129550179239,142,UP/DOWN
34,LSTM_DA,0.7014086842536926,0.532953620829943,0.3476645435244161,171,1,4,256,0.007291545189701,120,UP/DOWN
35,LSTM_DA,0.6952341794967651,0.4873881204231082,0.4777451313680734,227,1,4,256,0.0704637446070149,103,UP/DOWN
36,LSTM_DA,0.6898296475410461,0.532953620829943,0.3476645435244161,145,1,4,256,0.0255013399029017,135,UP/DOWN
37,LSTM_DA,0.6912781596183777,0.532953620829943,0.3476645435244161,149,1,4,256,0.0003683688691498,138,UP/DOWN
38,LSTM_DA,0.6919419169425964,0.5297029702970297,0.3570949970220369,161,1,21,256,0.0278712328430125,167,UP/DOWN
39,LSTM_DA,0.6911476254463196,0.532953620829943,0.3476645435244161,212,1,4,256,0.0909613633512592,105,UP/DOWN
40,LSTM_DA,0.692035973072052,0.5291222313371616,0.3507052447941798,176,1,14,64,0.0443556979615364,130,UP/DOWN
41,LSTM_DA,0.6906466484069824,0.532953620829943,0.3476645435244161,190,1,4,256,0.0266420438846547,148,UP/DOWN
42,LSTM_DA,0.6920619606971741,0.532953620829943,0.3476645435244161,138,1,4,256,0.0306010985272524,148,UP/DOWN
43,LSTM_DA,0.6925851702690125,0.532953620829943,0.3476645435244161,164,1,4,256,0.0114016855970559,168,UP/DOWN
44,LSTM_DA,0.6912769079208374,0.532953620829943,0.3476645435244161,208,1,4,32,0.0521727967695143,129,UP/DOWN
45,LSTM_DA,0.6913471221923828,0.5319502074688797,0.347237269772481,260,1,28,256,0.0266682689091222,109,UP/DOWN
46,LSTM_DA,0.6931455135345459,0.5272579332790887,0.3616383491348289,182,1,4,256,0.0134013938526068,145,UP/DOWN
47,LSTM_DA,0.7170478105545044,0.5255775577557755,0.5182973064324485,195,1,21,64,0.0001093295595015,159,UP/DOWN
48,LSTM_DA,0.6906712055206299,0.516680227827502,0.4474590074597946,299,1,4,256,0.0082631147891597,136,UP/DOWN
49,LSTM_DA,0.6926528811454773,0.5217391304347826,0.4544906764549881,105,1,14,256,0.0774728472076269,195,UP/DOWN
50,LSTM_DA,0.6963550448417664,0.5264442636289667,0.4743200418616683,233,1,4,32,0.0184350321241307,100,UP/DOWN
51,LSTM_DA,0.6898718476295471,0.532953620829943,0.3476645435244161,284,1,4,256,0.0100579581561966,134,UP/DOWN
52,LSTM_DA,0.7069985866546631,0.5240032546786005,0.3981526824527435,281,1,4,256,0.0237188190126171,119,UP/DOWN
53,LSTM_DA,0.6909598708152771,0.5288852725793328,0.3609656043199127,286,1,4,256,0.0102030892226384,79,UP/DOWN
54,LSTM_DA,0.6909045577049255,0.532953620829943,0.3476645435244161,258,1,4,256,0.0362310450568428,132,UP/DOWN
55,LSTM_DA,0.6939837336540222,0.5253112033195021,0.4526659170462414,137,1,28,256,0.0156602608383708,113,UP/DOWN
56,LSTM_DA,0.6890950798988342,0.532953620829943,0.3476645435244161,162,1,4,256,0.0063625301039009,150,UP/DOWN
57,LSTM_DA,0.7204318046569824,0.5288852725793328,0.3788621931260229,112,1,4,256,0.0052650446767799,124,UP/DOWN
58,LSTM_DA,0.6901772618293762,0.5406070549630845,0.4379343279649573,158,2,14,64,0.0033984706427039,84,UP/DOWN
59,LSTM_DA,0.6970556378364563,0.5242001640689089,0.5009712081942868,137,2,14,64,0.0015722737502926,61,UP/DOWN
60,LSTM_DA,0.6912893056869507,0.5324036095159967,0.3474304068522484,156,3,14,64,0.0063992786812499,72,UP/DOWN
61,LSTM_DA,0.6913032531738281,0.5414273995077933,0.3935145257427971,170,2,14,64,0.0029004350730729,82,UP/DOWN
62,LSTM_DA,0.6910992860794067,0.5324036095159967,0.3474304068522484,142,3,14,64,0.0043517222452806,98,UP/DOWN
63,LSTM_DA,0.6950331330299377,0.5264442636289667,0.3839970374453133,177,1,4,256,0.0036255817455849,85,UP/DOWN
64,LSTM_DA,0.6933159828186035,0.5033003300330033,0.4830289426249022,163,2,21,128,0.0092470707597288,157,UP/DOWN
65,LSTM_DA,0.6918565034866333,0.5280716029292107,0.3958210432813252,212,1,4,256,0.0203429133086463,65,UP/DOWN
66,LSTM_DA,0.6910489201545715,0.532626427406199,0.3475252794039383,154,1,7,32,0.012563306819212,113,UP/DOWN
67,LSTM_DA,0.7079882621765137,0.51586655817738,0.4216699290191193,170,2,4,64,0.0021609249655774,141,UP/DOWN
68,LSTM_DA,0.7104035019874573,0.5250205086136177,0.5113348957485919,131,1,14,256,0.0075547634579723,135,UP/DOWN
69,LSTM_DA,0.7065639495849609,0.5211618257261411,0.4999823807047862,67,1,28,256,0.0055485909468528,163,UP/DOWN
70,LSTM_DA,0.6919692158699036,0.5183075671277462,0.4127780468119451,113,1,4,256,0.0209825480191963,151,UP/DOWN
71,LSTM_DA,0.6915897727012634,0.5353946297803092,0.4458652642716982,194,1,4,256,0.0462077533810292,147,UP/DOWN
72,LSTM_DA,0.690577507019043,0.532953620829943,0.3476645435244161,205,1,4,256,0.0301945989155782,173,UP/DOWN
73,LSTM_DA,0.6902350783348083,0.532953620829943,0.3476645435244161,204,1,4,256,0.0370829362266251,171,UP/DOWN
74,LSTM_DA,0.6938561797142029,0.532953620829943,0.3523502625683963,206,1,4,256,0.035936218789098,179,UP/DOWN
75,LSTM_DA,0.694390058517456,0.5134255492270138,0.4369261556566189,237,1,4,256,0.059203317827493,178,UP/DOWN
76,LSTM_DA,0.6905387043952942,0.532953620829943,0.3476645435244161,216,1,4,128,0.0321210399317088,172,UP/DOWN
77,LSTM_DA,0.6959649324417114,0.5305126118795769,0.3512791309319611,189,1,4,128,0.003412857101798,164,UP/DOWN
78,LSTM_DA,0.6929631233215332,0.532626427406199,0.3475252794039383,216,1,7,128,0.0145773817269694,191,UP/DOWN
79,LSTM_DA,0.6926549673080444,0.5345809601301872,0.353062651844217,252,2,4,128,0.0012612540147141,185,UP/DOWN
80,LSTM_DA,0.6910813450813293,0.5321782178217822,0.3473344103392569,229,3,21,128,0.0452641262917549,90,UP/DOWN
81,LSTM_DA,0.6921476125717163,0.5296989422294548,0.352445596686211,201,1,4,256,0.0309859919329457,167,UP/DOWN
82,LSTM_DA,0.6967087984085083,0.51586655817738,0.4752299463859109,184,1,4,128,0.0333583464617789,171,UP/DOWN
83,LSTM_DA,0.6978764533996582,0.532953620829943,0.3476645435244161,219,1,4,256,0.0723083787378059,178,UP/DOWN
84,LSTM_DA,0.6901038885116577,0.532953620829943,0.3476645435244161,274,1,4,256,0.0184384541318184,171,UP/DOWN
85,LSTM_DA,0.6931328177452087,0.532953620829943,0.3523502625683963,145,1,4,64,0.011012545031682,157,UP/DOWN
86,LSTM_DA,0.7090892791748047,0.5069161920260374,0.5015940446171884,273,1,4,32,0.006546887107191,96,UP/DOWN
87,LSTM_DA,0.6909775733947754,0.5394629780309195,0.4057384891914242,287,1,4,256,0.0504451267227093,124,UP/DOWN
88,LSTM_DA,0.6907188892364502,0.5283018867924528,0.3503439096797993,293,1,14,256,0.0207832869366123,183,UP/DOWN
89,LSTM_DA,0.694153368473053,0.532953620829943,0.3476645435244161,158,1,4,256,0.0173424078811848,198,UP/DOWN
90,LSTM_DA,0.6927434802055359,0.5286307053941909,0.4718827160493827,245,1,28,128,0.0085630326976189,142,UP/DOWN
91,LSTM_DA,0.6902474164962769,0.532953620829943,0.3476645435244161,199,1,4,256,0.0396551104475252,173,UP/DOWN
92,LSTM_DA,0.6916880011558533,0.532953620829943,0.3476645435244161,271,1,4,256,0.0409359337168338,173,UP/DOWN
93,LSTM_DA,0.689519464969635,0.532953620829943,0.3476645435244161,180,1,4,256,0.0233115105041934,154,UP/DOWN
